"DateAdded","Cohort","Date","MeanLength","MeanWeight","MeanR","MeanS","MeanG","MeanRS","TotalCohortAbundance","AgeDays","AgeYears"
2000-06-17,2000,2001-01-23,8.09935640686757,1.06870243152047,3.18578335136265,2.51275179380545,0,1.23501004202788,11.2512569980915,388,1.063
2000-06-17,2000,2001-02-02,8.12467057581349,1.05496789165664,2.9981019732903,2.5344479520316,0,1.15114232082144,11.2200609912233,398,1.0904
2000-06-17,2000,2001-02-12,8.18559288467717,1.05755450669771,2.87550343474824,2.58847749340115,0,1.08186435348678,11.1657596788825,408,1.1178
2000-06-17,2000,2001-02-22,8.30079036883821,1.084923671486,2.84656704866644,2.69349163466957,0,1.03304771922176,11.0723890698603,418,1.1452
2000-06-17,2000,2001-03-04,8.44076731566669,1.12572946704583,2.86787273700231,2.82634947046528,0,0.996219493929849,10.9450318389306,428,1.1726
2000-06-17,2000,2001-03-14,8.58826602701375,1.17373213745051,2.91902961771548,2.9730410143279,0,0.967848350446373,10.7855066794993,438,1.2
2000-06-17,2000,2001-03-24,8.72066366497266,1.21669775040692,2.94943346420151,3.11000474260278,0,0.937322981309622,10.6065269268073,448,1.2274
2000-06-17,2000,2001-04-03,8.82326847546357,1.29927247674406,3.42225394642143,3.22075307118803,0,1.05364806287847,10.4420383372173,458,1.2548
2000-06-17,2000,2001-04-13,8.85156553095032,1.47337402504811,4.96880385015724,3.25203822184006,0,1.52203535071767,10.4233982664065,468,1.2822
2000-06-17,2000,2001-04-23,8.93570134457163,1.697221161389,6.81320965913963,3.34524439883482,0,2.03369017358234,10.4047584508702,478,1.3096
2000-06-17,2000,2001-05-03,9.10042153794337,1.98950564807586,9.04361695315579,3.53241258162924,0,2.55920640149622,10.3861186313557,488,1.337
2000-06-17,2000,2001-05-13,9.35517540291876,2.35470300273318,11.6428099455543,3.83528901469063,0,3.03539351108032,10.3674787339429,498,1.3644
2000-06-17,2000,2001-05-23,9.68566149645721,2.78708747881266,14.5581996453857,4.25349838157031,0,3.4218897751904,10.3488389195951,508,1.3918
2000-06-17,2000,2001-06-02,10.0380234346808,3.24116509999043,17.5131413777289,4.73194590646447,0,3.69947523901079,10.3301989174673,518,1.4192
2000-06-17,2000,2001-06-12,10.3825407617516,3.69631438295794,20.4154901489968,5.23343405843295,0,3.89863309285443,10.3115588947778,528,1.4466
2000-06-17,2000,2001-06-22,10.7011029599516,4.13391531735073,23.1751793798693,5.72691793751358,0,4.04416608763102,10.2929189293332,538,1.474
2000-06-17,2000,2001-07-02,10.9024443671265,4.39400390694784,24.7343752419463,6.05002750467918,0,4.08886473966334,10.2742793912125,548,1.5014
2000-06-17,2000,2001-07-12,10.9025154674892,4.32330895970905,24.071585776897,6.05012936572507,0,3.97891613929419,10.2556393063495,558,1.5288
2000-06-17,2000,2001-07-22,10.902515400597,4.25188442411634,23.4022341317076,6.05012926027832,0,3.86794018588754,10.2369995256546,568,1.5562
2000-06-17,2000,2001-08-01,10.9025156056487,4.18003315120088,22.7288950269618,6.05012960156941,0,3.75630730955673,10.2183593132857,578,1.5836
2000-06-17,2000,2001-08-11,10.902515452454,4.10797174157366,22.0535790421084,6.05012934846992,0,3.64435097175431,10.1997194769564,588,1.611
2000-06-17,2000,2001-08-21,10.9025155089224,4.03595232193688,21.3786697922723,6.05012944479578,0,3.53246284881396,10.1810796203281,598,1.6384
2000-06-17,2000,2001-08-31,10.9025155260624,3.96421549289701,20.7064073575093,6.05012946940417,0,3.42102124734437,10.1624395437288,608,1.6658
2000-06-17,2000,2001-09-10,10.9025155811345,3.89301596332888,20.0391743576388,6.05012955345408,0,3.31041374704923,10.1437996740831,618,1.6932
2000-06-17,2000,2001-09-20,10.9025154660549,3.82260147808636,19.3792720333228,6.05012936151465,0,3.20103040947925,10.1251599844443,628,1.7205
2000-06-17,2000,2001-09-30,10.9025153711553,3.7532303077034,18.7291920210446,6.05012920212448,0,3.09327440972563,10.1065202752839,638,1.7479
2000-06-17,2000,2001-10-10,10.9025155837802,3.68515495325757,18.0912445615606,6.05012955166983,0,2.98753327015097,10.0878800219091,648,1.7753
2000-06-17,2000,2001-10-20,10.9025155342019,3.61859264316698,17.4674588875715,6.05012947267287,0,2.88414961888816,10.0692402367935,658,1.8027
2000-06-17,2000,2001-10-30,10.9025154999006,3.55371998611746,16.8595025788349,6.05012942175604,0,2.78338929446996,10.050600097642,668,1.8301
2000-06-17,2000,2001-11-09,10.9025156393567,3.49481974115214,15.5757720834116,6.05012965687409,0.692663640519634,2.57194837411498,10.0319602991865,678,1.8575
2000-06-17,2000,2001-11-19,10.9025155706745,3.43807006711739,15.0016658740852,6.05012954502656,0.692663615684706,2.47680594256996,10.0133203173308,688,1.8849
2000-06-17,2000,2001-11-29,10.9025156683015,3.38299587207426,14.4445051901105,6.05012970824178,0.692663651279904,2.38447589687228,9.99468057294583,698,1.9123
2000-06-17,2000,2001-12-09,10.902515281134,3.32955494352819,13.9038697443391,6.05012904462527,0.692663500040588,2.29488983769236,9.97604106293403,708,1.9397
2000-06-17,2000,2001-12-19,10.9025153665261,3.2777069076564,13.3793709860371,6.05012920636295,0.69266354537942,2.20797727771084,9.95740038596469,718,1.9671
2000-06-17,2000,2001-12-29,10.9025154291376,3.22739538698541,12.8704147269286,6.05012930205276,0.692663565094947,2.12364386772251,9.9387609830592,728,1.9945
2000-06-17,2000,2002-01-08,10.9025152544737,3.17853098532185,12.3760516639587,6.05012900011715,0.692663493052937,2.04173720157339,9.92012120186316,738,2.0219
2000-06-17,2000,2002-01-18,10.9025155376025,3.13099212983336,11.895156404139,6.05012948670149,0.692663601372163,1.96205766389547,9.90148110354757,748,2.0493
2000-06-17,2000,2002-01-28,10.9025153352793,2.88514552981214,11.440317324173,6.05012914487076,0,1.88668578141636,9.88284132452519,758,2.0767
2000-06-17,2000,2002-02-07,10.9025154222641,2.84178825428852,11.0017383113914,6.0501292918371,0,1.81400047437085,9.86420126884201,768,2.1041
2000-06-17,2000,2002-02-17,10.9025154416657,2.7992970537706,10.5718765530475,6.05012932349548,0,1.74276462668388,9.84556135069334,778,2.1315
2000-06-17,2000,2002-02-27,10.9025155413365,2.75747719771068,10.1488176688844,6.05012950144433,0,1.67265722371947,9.82692134874526,788,2.1589
2000-06-17,2000,2002-03-09,10.9025153928321,2.71617602345486,9.73099814889132,6.05012924092511,0,1.60342135671483,9.80828126554323,798,2.1863
2000-06-17,2000,2002-03-19,10.9025158407315,2.67525164042033,9.31697942917158,6.0501299794337,0,1.53481892594094,9.78964093675692,808,2.2137
2000-06-17,2000,2002-03-29,10.90251698496,2.63460553866209,8.90579030494231,6.05013186866177,0,1.46668739887803,9.77099908830287,818,2.2411
2000-06-17,2000,2002-04-08,10.9410973341763,2.85468532567479,10.7868407602735,6.11464704824977,0,1.7596918619051,9.75235846406101,828,2.2685
2000-06-17,2000,2002-04-18,11.038720120897,3.23806924684831,13.9313254366714,6.2796084364983,0,2.21535484675776,9.73371836041327,838,2.2959
2000-06-17,2000,2002-04-28,11.222741115089,3.76723765738795,18.0245476185709,6.59815959663133,0,2.72972076731456,9.71507852947433,848,2.3233
2000-06-17,2000,2002-05-08,11.5118728197904,4.45255293274032,23.0287737699397,7.11992430477605,0,3.23300699493335,9.69643866709676,858,2.3507
2000-06-17,2000,2002-05-18,11.8888348082775,5.26703159668298,28.7030333220682,7.84051330287142,0,3.65955396651725,9.6777989148527,868,2.3781
2000-06-17,2000,2002-05-28,12.2935846375026,6.1237687123503,34.4864214021174,8.66666489067527,0,3.97777262595308,9.65915871849553,878,2.4055
2000-06-17,2000,2002-06-07,12.6092281542817,6.80244453428018,38.9903014348976,9.34962050391901,0,4.1687394482331,9.64051892839539,888,2.4329
2000-06-17,2000,2002-06-17,12.8788322912013,7.39343254196008,42.8701191123894,9.9596567299568,0,4.30348080160697,9.62187899169138,898,2.4603
2000-06-17,2000,2002-06-27,12.8969322990944,7.33995747422749,42.2464679045743,9.99984180132638,0,4.2246185147057,9.60323910216751,908,2.4877
2000-06-17,2000,2002-07-07,12.8969322288805,7.24079980254024,41.3029777321292,9.99984162667949,0,4.13012242213288,9.58459932866038,918,2.5151
2000-06-17,2000,2002-07-17,12.8969322260779,7.14060168682841,40.3496018300449,9.99984162677935,0,4.03463943085518,9.56595933686278,928,2.5425
2000-06-17,2000,2002-07-27,12.8969322198882,7.03970536450195,39.3895883786898,9.99984162148341,0,3.93849171337341,9.54731952901002,938,2.5699
2000-06-17,2000,2002-08-06,12.8969322458317,6.93833187008386,38.4250325865248,9.99984167403149,0,3.84189206824172,9.52867937198303,948,2.5973
2000-06-17,2000,2002-08-16,12.8969321483198,6.83682610260163,37.4592271484188,9.99984144028549,0,3.74516594098237,9.51003970378585,958,2.6247
2000-06-17,2000,2002-08-26,12.8969321772588,6.73562417194603,36.4962934560562,9.99984151290369,0,3.6487293080897,9.4913997895411,968,2.6521
2000-06-17,2000,2002-09-05,12.8969319753277,6.63503234955903,35.5391763165403,9.99984103349673,0,3.55287825384934,9.47275979575144,978,2.6795
2000-06-17,2000,2002-09-15,12.8969322103443,6.53542368369329,34.5913791391491,9.99984159317072,0,3.45796032061512,9.45411999784601,988,2.7068
2000-06-17,2000,2002-09-25,12.8969323919898,6.43709401067282,33.6558123233586,9.99984201431174,0,3.36426800657464,9.43547984110783,998,2.7342
2000-06-17,2000,2002-10-05,12.896932198102,6.34027979288012,32.7346150246359,9.99984156626042,0,3.27201951326367,9.41683981550638,1008,2.7616
2000-06-17,2000,2002-10-15,12.8969320236018,6.24529324839694,31.8308216168865,9.99984116476432,0,3.1815142551607,9.39820006444253,1018,2.789
2000-06-17,2000,2002-10-25,12.8969322307178,6.1523741363169,30.9467042433728,9.99984163748312,0,3.09298033031959,9.37956020846947,1028,2.8164
2000-06-17,2000,2002-11-04,12.8969322264826,6.0659731609167,28.1771921365076,9.99984162073948,1.90719489529211,2.81659271288342,9.36092041685282,1038,2.8438
2000-06-17,2000,2002-11-14,12.8969321989058,5.98814384482511,27.3380412156035,9.99984157444006,1.90719488661729,2.73256264240522,9.34228022178728,1048,2.8712
2000-06-17,2000,2002-11-24,12.896932268561,5.91259230468256,26.5234325374257,9.99984172891424,1.90719493760389,2.6509940758701,9.32364039673208,1058,2.8986
2000-06-17,2000,2002-12-04,12.8969321453275,5.83931110733119,25.733319782041,9.99984143617441,1.9071948317924,2.57187733121239,9.30500073973439,1068,2.926
2000-06-17,2000,2002-12-14,12.896932242635,5.76826008852789,24.9672371266447,9.99984166061485,1.90719491063481,2.49517090047254,9.28636073546843,1078,2.9534
2000-06-17,2000,2002-12-24,12.8969321573141,5.69932010652115,24.2239086638726,9.99984147086662,1.90719484641222,2.42074250495417,9.26772066074802,1088,2.9808
2000-06-17,2000,2003-01-03,12.8969321607199,5.63229109657043,23.5011938002557,9.99984147263633,1.90719484396649,2.3483813279261,9.24908089350939,1098,3.0082
2000-06-17,2000,2003-01-13,12.8969321873388,5.56696778775844,22.7968833142511,9.99984153755974,1.9071948685723,2.27786161962045,9.23044104674351,1108,3.0356
2000-06-17,2000,2003-01-23,12.8969321335936,4.95085346928931,22.1177155543385,9.99984141289908,0,2.20985900746672,9.21180132907964,1118,3.063
2000-06-17,2000,2003-02-02,12.8969322714844,4.89244632548086,21.4879757836761,9.99984173517179,0,2.14679566783469,9.19316092573386,1128,3.0904
2000-06-17,2000,2003-02-12,12.8969320279641,4.83506931205515,20.8693600857864,9.99984116919104,0,2.0848463940199,9.17452139891559,1138,3.1178
2000-06-17,2000,2003-02-22,12.8969321823212,4.77854586881233,20.2599290384857,9.99984153453987,0,2.02381521373966,9.15588114478042,1148,3.1452
2000-06-17,2000,2003-03-04,12.896932202917,4.72272531613964,19.6580358351923,9.99984156910786,0,1.96354620690053,9.13724143456067,1158,3.1726
2000-06-17,2000,2003-03-14,12.8969323135591,4.66743651407242,19.061941821992,9.99984183491613,0,1.90385317606089,9.11860126618722,1168,3.2
2000-06-17,2000,2003-03-24,12.8969322272905,4.6125249230241,18.4698831876023,9.99984162268802,0,1.8445676142045,9.09996166474822,1178,3.2274
2000-06-17,2000,2003-04-03,12.9162382241259,4.7135212545095,19.2400389408961,10.04481264689,0,1.91307066630778,9.08132140345372,1188,3.2548
2000-06-17,2000,2003-04-13,13.0165738518448,5.29125853978883,24.0136059933043,10.2805122951966,0,2.33404659389184,9.06268151066207,1198,3.2822
2000-06-17,2000,2003-04-23,13.1888184336233,6.05412551167447,30.0400040511032,10.693574023432,0,2.8078740362196,9.04404214624003,1208,3.3096
2000-06-17,2000,2003-05-03,13.425066022773,6.93227542858951,36.6818266187811,11.2777067798133,0,3.25162322693555,9.02540181751324,1218,3.337
2000-06-17,2000,2003-05-13,13.6910802076674,7.82956094918401,43.2350006577035,11.9604366080516,0,3.61398742746807,9.00676179893351,1228,3.3644
2000-06-17,2000,2003-05-23,13.9594270393493,8.69553107851359,49.4038276289483,12.6766142762152,0,3.89640930125694,8.98812240818504,1238,3.3918
2000-06-17,2000,2003-06-02,14.2111897119231,9.4961754837721,55.0121739872505,13.3737603350649,0,4.11264267489036,8.96948220451044,1248,3.4192
2000-06-17,2000,2003-06-12,14.4481504872379,10.2404286285943,60.1423598382809,14.0511849315499,0,4.28037845141838,8.95084226294298,1258,3.4466
2000-06-17,2000,2003-06-22,14.4522400887032,10.136432054743,59.0921989280356,14.0625733104634,0,4.20240859159475,8.93220238881228,1268,3.474
2000-06-17,2000,2003-07-02,14.452240218917,10.016582304829,57.9232461896502,14.0625737010462,0,4.11920964337063,8.91356227015826,1278,3.5014
2000-06-17,2000,2003-07-12,14.4522400704467,9.89479703787778,56.7354082500898,14.0625732598952,0,4.03466414425078,8.89492295903804,1288,3.5288
2000-06-17,2000,2003-07-22,14.4522402058715,9.77136779910055,55.5314400471821,14.0625736630966,0,3.94896937278809,8.87628251384182,1298,3.5562
2000-06-17,2000,2003-08-01,14.4522401650818,9.64663367451462,54.3148526803584,14.0625735395043,0,3.86237860583911,8.85764281068668,1308,3.5836
2000-06-17,2000,2003-08-11,14.4522401255113,9.52106157717969,53.0900764290375,14.0625734234021,0,3.77520773002062,8.83900295345745,1318,3.611
2000-06-17,2000,2003-08-21,14.4522400905623,9.39528598935176,51.8632932965748,14.0625733167385,0,3.68789362484043,8.82036298562146,1328,3.6384
2000-06-17,2000,2003-08-31,14.4522401155694,9.26989004068675,50.6401830779591,14.0625733876178,0,3.60083879096606,8.80172318518961,1338,3.6658
2000-06-17,2000,2003-09-10,14.452240136989,9.14552381471629,49.4271300060469,14.0625734550731,0,3.5145038191763,8.78308322700611,1348,3.6932
2000-06-17,2000,2003-09-20,14.4522401063156,9.02277565810981,48.2299009763767,14.0625733657482,0,3.42929333635889,8.76444339165491,1358,3.7205
2000-06-17,2000,2003-09-30,14.4522400676892,8.90208843218936,47.0527352619145,14.0625732540919,0,3.34551191605213,8.74580337944298,1368,3.7479
2000-06-17,2000,2003-10-10,14.4522401180948,8.78388966305524,45.8998412133102,14.0625733976108,0,3.26345821337015,8.72716342201644,1378,3.7753
2000-06-17,2000,2003-10-20,14.4522400619246,8.66864113376312,44.7757255928038,14.0625732315758,0,3.18345444991455,8.70852357034573,1388,3.8027
2000-06-17,2000,2003-10-30,14.4522401151188,8.55661859904242,43.6830908055503,14.0625733964719,0,3.10569319495534,8.68988372632287,1398,3.8301
2000-06-17,2000,2003-11-09,14.4522400966683,8.46236985115329,39.346717574927,14.0625733366802,3.27541627973316,2.79762199518482,8.67124372083163,1408,3.8575
2000-06-17,2000,2003-11-19,14.452240019231,8.37241397079235,38.3162277389917,14.0625731048582,3.27541619928138,2.72428504106604,8.65260379175002,1418,3.8849
2000-06-17,2000,2003-11-29,14.4522400378927,8.28500973742201,37.3149770071071,14.0625731646581,3.27541621327867,2.65302482573537,8.63396399233661,1428,3.9123
2000-06-17,2000,2003-12-09,14.4522402087158,8.20002614706225,36.3414005352791,14.0625736657542,3.27541641228188,2.58373873125285,8.61532393322433,1438,3.9397
2000-06-17,2000,2003-12-19,14.4522401001136,8.11734281929337,35.3942098354267,14.0625733479604,3.27541629303218,2.51633055197008,8.59668404862521,1448,3.9671
2000-06-17,2000,2003-12-29,14.4522401608528,8.03688754430188,34.4725328080067,14.0625735345852,3.27541636317006,2.45073714689877,8.57804443215923,1458,3.9945
2000-06-17,2000,2004-01-08,14.4522401076414,7.95851782409472,33.5747282982232,14.0625733693505,3.27541629744114,2.38684634168505,8.55940430536725,1468,4.0219
2000-06-17,2000,2004-01-18,14.4522399390786,7.8820980726087,32.6992792542448,14.0625728644018,3.27541609794817,2.32454553160333,8.54076424212562,1478,4.0493
2000-06-17,2000,2004-01-28,14.4522401552854,6.86162845139974,31.891346116939,14.0625735092154,0,2.26704361773456,8.52212418852559,1488,4.0767
2000-06-17,2000,2004-02-07,14.4522400339172,6.79429573292678,31.11999136907,14.0625731513527,0,2.21214732766722,8.50348442089666,1498,4.1041
2000-06-17,2000,2004-02-17,14.4522401723536,6.72811447334205,30.3618518985954,14.0625735569431,0,2.15818608685015,8.48484479108294,1508,4.1315
2000-06-17,2000,2004-02-27,14.4522401004378,6.66282441241449,29.6139094674684,14.0625733412457,0,2.10495709297666,8.46620485274793,1518,4.1589
2000-06-17,2000,2004-03-08,14.4522400619641,6.59820582891443,28.873674901921,14.0625732409443,0,2.05227282955116,8.44756486995001,1528,4.1863
2000-06-17,2000,2004-03-18,14.4522399331436,6.53396571295179,28.1377337952202,14.0625728516967,0,1.99989722755918,8.42892523245496,1538,4.2137
2000-06-17,2000,2004-03-28,14.4522401516313,6.46981392154497,27.4028406888589,14.0625734990458,0,1.94759530109648,8.41028504304248,1548,4.2411
2000-06-17,2000,2004-04-07,14.5248193354169,7.06399602266381,32.3659164037529,14.2753830508827,0,2.26641741863477,8.39164528010959,1558,4.2685
2000-06-17,2000,2004-04-17,14.6657386516669,7.98607190777161,39.8677035972605,14.6945786293176,0,2.71249774776108,8.37300514100292,1568,4.2959
2000-06-17,2000,2004-04-27,14.863537124829,9.05385449965913,48.2378723184906,15.2966572555944,0,3.15306177066233,8.35436553075773,1578,4.3233
2000-06-17,2000,2004-05-07,15.0847618470446,10.1135945525372,56.2867081971274,15.9892546173617,0,3.51992441335377,8.33572548020635,1588,4.3507
2000-06-17,2000,2004-05-17,15.3010858177734,11.0847600046614,63.4928831161505,16.6864140800819,0,3.80471124474794,8.3170853884526,1598,4.3781
2000-06-17,2000,2004-05-27,15.5040328363757,11.966380398043,69.9282701491013,17.3585008024119,0,4.02814290105908,8.29844559550572,1608,4.4055
2000-06-17,2000,2004-06-06,15.6940053979678,12.7781971994968,75.7820477965573,18.0035857888117,0,4.2090637629395,8.27980572887919,1618,4.4329
2000-06-17,2000,2004-06-16,15.7129924350191,12.738644726439,75.1587313585431,18.068028268629,0,4.16002537459654,8.26116543346,1628,4.4603
2000-06-17,2000,2004-06-26,15.712992285113,12.6061835487602,73.8311263623623,18.0680277550912,0,4.08650208597188,8.24252585907478,1638,4.4877
2000-06-17,2000,2004-07-06,15.7129923752122,12.4719686607517,72.486029664276,18.0680280601391,0,4.01201062194975,8.22388590204924,1648,4.5151
2000-06-17,2000,2004-07-16,15.7129923930757,12.3362694735576,71.1258579694729,18.068028123466,0,3.93668336906073,8.20524586614909,1658,4.5425
2000-06-17,2000,2004-07-26,15.7129923135327,12.1993453731525,69.7537478404006,18.0680278472573,0,3.86069688884659,8.18660631051224,1668,4.5699
2000-06-17,2000,2004-08-05,15.7129923349271,12.0617091943166,68.3742530265902,18.0680279217538,0,3.78430308886194,8.16796642320957,1678,4.5973
2000-06-17,2000,2004-08-15,15.7129923821803,11.9237687878868,66.9916555481787,18.0680280876376,0,3.7077357095299,8.14932616955795,1688,4.6247
2000-06-17,2000,2004-08-25,15.7129923929417,11.7858938197605,65.609612955451,18.0680281213673,0,3.63120155035443,8.1306862349055,1698,4.6521
2000-06-17,2000,2004-09-04,15.7129923045711,11.6486440062052,64.2340707414047,18.0680278211227,0,3.55502526700444,8.11204659757552,1708,4.6795
2000-06-17,2000,2004-09-14,15.7129924093966,11.5124950500512,62.8697244973275,18.068028180764,0,3.47947160271057,8.09340651257309,1718,4.7068
2000-06-17,2000,2004-09-24,15.7129924811728,11.3779755913388,61.5215198868142,18.0680284265602,0,3.40481075770645,8.07476635029724,1728,4.7342
2000-06-17,2000,2004-10-04,15.7129922167623,11.2454218249563,60.1929144279473,18.06802751414,0,3.33123607637315,8.05612717472169,1738,4.7616
2000-06-17,2000,2004-10-14,15.7129921964031,11.115137700507,58.8869912195132,18.0680274433136,0,3.25891678364349,8.03748720543652,1748,4.789
2000-06-17,2000,2004-10-24,15.7129922879091,10.9874808148378,57.6075312232376,18.0680277660955,0,3.18806541770478,8.01884671967147,1758,4.8164
2000-06-17,2000,2004-11-03,15.7129923516298,10.8714629822234,51.5252677637453,18.0680279835695,4.83180898745975,2.85161482384862,8.00020677867136,1768,4.8438
2000-06-17,2000,2004-11-13,15.7129923387916,10.7712198945728,50.3042260107659,18.0680279355738,4.83180897274088,2.78399743033569,7.98156726602388,1778,4.8712
2000-06-17,2000,2004-11-23,15.7129923114206,10.6734414538016,49.1134451786336,18.0680278445673,4.83180893472796,2.71805576929186,7.96292716479899,1788,4.8986
2000-06-17,2000,2004-12-03,15.7129924082224,10.5782308756589,47.9538781905311,18.0680281800684,4.8318090921896,2.6538450120466,7.94428691373765,1798,4.926
2000-06-17,2000,2004-12-13,15.7129924282199,10.4855778211117,46.8255740558279,18.0680282475491,4.83180912176703,2.59136485502759,7.92564716095576,1808,4.9534
2000-06-17,2000,2004-12-23,15.7129924127866,10.395442713706,45.7276955959552,18.0680281931401,4.83180909779648,2.53057036543499,7.90700728465181,1818,4.9808
2000-06-17,2000,2005-01-02,15.7129922990356,10.307666299975,44.6589125834106,18.0680277941581,4.83180890500665,2.4713854275487,7.88836784627891,1827,5.0055
2000-06-17,2000,2005-01-12,15.7129923561993,10.2221252172007,43.6170444058186,18.0680279985886,4.83180899109417,2.41369406958492,7.86972786012563,1837,5.0329
2000-06-17,2000,2005-01-22,15.7129923731144,8.73878844572399,42.6181552543478,18.0680280577942,0,2.35837940760159,7.85108776983003,1847,5.0603
2000-06-17,2000,2005-02-01,15.7129923598801,8.66448661052232,41.7132678056848,18.0680280098421,0,2.30826750428536,7.83244790808107,1857,5.0877
2000-06-17,2000,2005-02-11,15.7129923155634,8.5914511167484,40.8238144774645,18.0680278564288,0,2.25901102367464,7.81380792243738,1867,5.1151
2000-06-17,2000,2005-02-21,15.7129922687921,8.51940011496406,39.9463095731051,18.0680276909304,0,2.21041681666685,7.79516793456938,1877,5.1425
2000-06-17,2000,2005-03-03,15.7129923568285,8.4480096362148,39.0768610363281,18.0680279952264,0,2.16226746054784,7.77652813038405,1887,5.1699
2000-06-17,2000,2005-03-13,15.7129923288812,8.37704597764445,38.2126199916869,18.0680279019903,0,2.11440931213602,7.75788820983465,1897,5.1973
2000-06-17,2000,2005-03-23,15.7129923552769,8.30629647044384,37.3509596991455,18.0680279936547,0,2.06669283638219,7.7392483466983,1907,5.2247
2000-06-17,2000,2005-04-02,15.7387262156721,8.54244154309,39.1834216012455,18.1568723602789,0,2.15753126673975,7.72060854023985,1917,5.2521
2000-06-17,2000,2005-04-12,15.8680877272149,9.71730493601408,48.967290219196,18.6080256389596,0,2.63115620384962,7.70196850081526,1927,5.2795
2000-06-17,2000,2005-04-22,16.0715022447789,11.1800458067589,60.7062498449543,19.332446815065,0,3.13987656490879,7.68332858062202,1937,5.3068
2000-06-17,2000,2005-05-02,16.3306821589008,12.7785449164972,73.1049924175296,20.2822309204479,0,3.6041865522946,7.66468880826386,1947,5.3342
2000-06-17,2000,2005-05-12,16.6041845580706,14.3273995063217,84.805224638558,21.3177927260258,0,3.97793667542902,7.64604873304669,1957,5.3616
2000-06-17,2000,2005-05-22,16.8285614030922,15.5487876400139,93.872004819622,22.193161597256,0,4.2295400018281,7.62740908286557,1967,5.389
2000-06-17,2000,2005-06-01,16.9827517138465,16.3388020880074,99.5741784057789,22.8077181097669,0,4.3659825604767,7.60876881761089,1977,5.4164
2000-06-17,2000,2005-06-11,16.9827516855723,16.1938045076834,98.0891806630612,22.8077179970915,0,4.30085251343177,7.59012902275983,1987,5.4438
2000-06-17,2000,2005-06-21,16.9827516124891,16.0466301773081,96.5824649989905,22.8077177067999,0,4.23476488181434,7.57148921200048,1997,5.4712
